ID,Age,Gender,Military,Citizenship
3104,41.0,1.0,2.0,1.0
3105,24.0,2.0,2.0,1.0
3106,,2.0,,1.0
3107,16.0,1.0,,1.0
3108,49.0,1.0,2.0,1.0
3109,26.0,2.0,2.0,1.0
3110,83.0,2.0,2.0,1.0
3111,10.0,1.0,,1.0
3112,70.0,2.0,2.0,1.0
3113,83.0,1.0,2.0,1.0
3114,17.0,1.0,2.0,1.0
3115,5.0,2.0,,1.0
3116,57.0,1.0,2.0,2.0
3117,37.0,1.0,1.0,1.0
3118,79.0,1.0,1.0,1.0
3119,17.0,1.0,2.0,1.0
3120,48.0,2.0,2.0,1.0
3121,14.0,2.0,,1.0
3122,78.0,2.0,2.0,1.0
3123,18.0,1.0,2.0,1.0
3124,76.0,1.0,2.0,2.0
3125,12.0,1.0,,1.0
3126,1.0,1.0,,1.0
3127,15.0,1.0,,1.0
3128,70.0,1.0,1.0,1.0
3129,20.0,1.0,2.0,1.0
3130,35.0,2.0,2.0,1.0
3131,9.0,2.0,,1.0
3132,34.0,1.0,2.0,1.0
3133,47.0,2.0,2.0,1.0
3134,67.0,1.0,1.0,1.0
3135,75.0,1.0,1.0,1.0
3136,17.0,1.0,2.0,1.0
3137,5.0,2.0,,1.0
3138,12.0,1.0,,1.0
3139,0.0,2.0,,1.0
3140,39.0,1.0,2.0,1.0
3141,63.0,1.0,2.0,1.0
3142,61.0,1.0,1.0,1.0
3143,40.0,2.0,2.0,1.0
3144,24.0,2.0,2.0,1.0
3145,4.0,2.0,,1.0
3146,45.0,1.0,2.0,2.0
3147,14.0,1.0,,1.0
3148,35.0,2.0,2.0,1.0
3149,1.0,1.0,,1.0
3150,17.0,1.0,2.0,1.0
3151,13.0,1.0,,2.0
3152,31.0,2.0,2.0,1.0
3153,49.0,2.0,2.0,1.0
3154,85.0,1.0,2.0,1.0
3155,61.0,2.0,2.0,1.0
3156,18.0,2.0,2.0,1.0
3157,5.0,2.0,,1.0
3158,18.0,2.0,2.0,1.0
3159,9.0,2.0,,1.0
3160,19.0,1.0,2.0,1.0
3161,39.0,2.0,2.0,2.0
3162,46.0,1.0,2.0,1.0
3163,5.0,2.0,,1.0
3164,31.0,1.0,2.0,1.0
3165,31.0,2.0,2.0,2.0
3166,26.0,1.0,2.0,2.0
3167,5.0,2.0,,1.0
3168,4.0,2.0,,1.0
3169,77.0,1.0,1.0,1.0
3170,5.0,1.0,,1.0
3171,11.0,1.0,,1.0
3172,22.0,1.0,2.0,2.0
3173,,1.0,,1.0
3174,71.0,1.0,2.0,2.0
3175,25.0,2.0,2.0,1.0
3176,75.0,2.0,2.0,1.0
3177,12.0,1.0,,1.0
3178,9.0,2.0,,2.0
3179,18.0,1.0,2.0,1.0
3180,39.0,1.0,2.0,2.0
3181,19.0,1.0,2.0,2.0
3182,69.0,1.0,2.0,1.0
3183,17.0,1.0,2.0,2.0
3184,55.0,1.0,1.0,1.0
3185,47.0,2.0,2.0,1.0
3186,9.0,1.0,,1.0
3187,2.0,1.0,,1.0
3188,9.0,1.0,,1.0
3189,12.0,1.0,,1.0
3190,69.0,2.0,2.0,1.0
3191,15.0,2.0,,1.0
3192,50.0,2.0,2.0,1.0
3193,65.0,2.0,2.0,1.0
3194,48.0,1.0,2.0,1.0
3195,15.0,2.0,,1.0
3196,32.0,2.0,2.0,1.0
3197,46.0,2.0,2.0,1.0
3198,7.0,1.0,,1.0
3199,85.0,1.0,1.0,1.0
3200,3.0,1.0,,1.0
3201,13.0,1.0,,1.0
3202,103.0,1.0,1.0,1.0
3203,10.0,1.0,,1.0
3204,19.0,1.0,2.0,1.0
3205,69.0,2.0,2.0,1.0
3206,46.0,2.0,2.0,1.0
3207,8.0,2.0,,1.0
3208,18.0,2.0,2.0,1.0
3209,16.0,2.0,,1.0
3210,64.0,2.0,2.0,1.0
3211,13.0,1.0,,1.0
3212,65.0,2.0,2.0,1.0
3213,2.0,1.0,,1.0
3214,3.0,2.0,,1.0
3215,55.0,2.0,2.0,1.0
3216,41.0,2.0,2.0,1.0
3217,10.0,1.0,,1.0
3218,17.0,2.0,2.0,1.0
3219,70.0,1.0,1.0,1.0
3220,0.0,1.0,,1.0
3221,60.0,1.0,2.0,7.0
3222,40.0,2.0,2.0,1.0
3223,58.0,2.0,2.0,1.0
3224,7.0,2.0,,1.0
3225,21.0,1.0,2.0,1.0
3226,1.0,1.0,,1.0
3227,24.0,2.0,2.0,1.0
3228,15.0,1.0,,1.0
3229,36.0,2.0,2.0,1.0
3230,62.0,1.0,1.0,1.0
3231,49.0,1.0,2.0,1.0
3232,39.0,2.0,2.0,1.0
3233,,2.0,,1.0
3234,62.0,1.0,2.0,1.0
3235,69.0,1.0,2.0,1.0
3236,2.0,2.0,,1.0
3237,0.0,2.0,,1.0
3238,43.0,1.0,2.0,1.0
3239,2.0,2.0,,1.0
3240,2.0,2.0,,1.0
3241,8.0,1.0,,1.0
3242,14.0,2.0,,1.0
3243,43.0,2.0,2.0,1.0
3244,43.0,2.0,2.0,1.0
3245,49.0,2.0,2.0,1.0
3246,74.0,1.0,1.0,1.0
3247,54.0,2.0,2.0,1.0
3248,12.0,1.0,,2.0
3249,24.0,2.0,2.0,1.0
3250,5.0,2.0,,1.0
3251,25.0,1.0,2.0,1.0
3252,63.0,1.0,2.0,2.0
3253,8.0,1.0,,1.0
3254,72.0,1.0,2.0,2.0
3255,17.0,2.0,2.0,1.0
3256,65.0,2.0,2.0,2.0
3257,0.0,2.0,,1.0
3258,72.0,2.0,2.0,1.0
3259,5.0,2.0,,1.0
3260,1.0,2.0,,1.0
3261,15.0,2.0,,1.0
3262,42.0,2.0,2.0,1.0
3263,38.0,1.0,2.0,1.0
3264,41.0,2.0,1.0,1.0
3265,68.0,1.0,2.0,1.0
3266,78.0,1.0,1.0,1.0
3267,9.0,2.0,,1.0
3268,0.0,1.0,,1.0
3269,6.0,1.0,,1.0
3270,1.0,1.0,,1.0
3271,19.0,2.0,2.0,1.0
3272,36.0,2.0,2.0,1.0
3273,56.0,2.0,2.0,1.0
3274,50.0,2.0,2.0,1.0
3275,63.0,2.0,2.0,1.0
3276,51.0,2.0,2.0,1.0
3277,0.0,1.0,,1.0
3278,73.0,1.0,1.0,1.0
3279,42.0,1.0,1.0,1.0
3280,73.0,2.0,2.0,1.0
3281,65.0,1.0,2.0,2.0
3282,11.0,1.0,,1.0
3283,19.0,1.0,2.0,1.0
3284,13.0,1.0,,1.0
3285,19.0,2.0,2.0,1.0
3286,9.0,1.0,,1.0
3287,18.0,1.0,2.0,1.0
3288,13.0,2.0,,1.0
3289,34.0,2.0,2.0,1.0
3290,,2.0,,1.0
3291,80.0,2.0,2.0,1.0
3292,77.0,1.0,1.0,1.0
3293,60.0,2.0,2.0,1.0
3294,43.0,2.0,2.0,1.0
3295,10.0,2.0,,1.0
3296,74.0,2.0,2.0,1.0
3297,1.0,1.0,,1.0
3298,46.0,1.0,2.0,2.0
3299,18.0,1.0,2.0,1.0
3300,15.0,2.0,,1.0
3301,42.0,1.0,2.0,2.0
3302,40.0,1.0,2.0,2.0
3303,85.0,1.0,1.0,1.0
3304,14.0,2.0,,1.0
3305,76.0,2.0,2.0,1.0
3306,8.0,2.0,,1.0
3307,6.0,2.0,,1.0
3308,4.0,1.0,,1.0
3309,5.0,2.0,,1.0
3310,0.0,1.0,,1.0
3311,17.0,1.0,2.0,1.0
3312,14.0,1.0,,1.0
3313,2.0,1.0,,1.0
3314,4.0,2.0,,1.0
3315,13.0,2.0,,2.0
3316,22.0,2.0,2.0,1.0
3317,24.0,2.0,2.0,1.0
3318,39.0,2.0,2.0,1.0
3319,70.0,1.0,2.0,2.0
3320,6.0,2.0,,1.0
3321,15.0,1.0,,2.0
3322,13.0,1.0,,1.0
3323,20.0,1.0,2.0,1.0
3324,4.0,2.0,,1.0
3325,0.0,2.0,,1.0
3326,41.0,2.0,2.0,1.0
3327,21.0,1.0,1.0,1.0
3328,15.0,1.0,,2.0
3329,,1.0,,1.0
3330,32.0,2.0,2.0,1.0
3331,12.0,1.0,,1.0
3332,46.0,1.0,1.0,1.0
3333,80.0,2.0,2.0,1.0
3334,23.0,2.0,2.0,1.0
3335,8.0,2.0,,1.0
3336,20.0,2.0,2.0,1.0
3337,1.0,1.0,,1.0
3338,15.0,1.0,,2.0
3339,35.0,2.0,2.0,1.0
3340,6.0,2.0,,1.0
3341,3.0,1.0,,1.0
3342,71.0,1.0,1.0,1.0
3343,19.0,1.0,2.0,1.0
3344,63.0,1.0,2.0,1.0
3345,81.0,2.0,2.0,1.0
3346,,1.0,,1.0
3347,85.0,2.0,2.0,1.0
3348,73.0,2.0,2.0,1.0
3349,0.0,1.0,,1.0
3350,67.0,1.0,2.0,1.0
3351,11.0,1.0,,2.0
3352,10.0,2.0,,1.0
3353,2.0,2.0,,1.0
3354,17.0,1.0,2.0,1.0
3355,44.0,2.0,2.0,1.0
3356,70.0,1.0,1.0,1.0
3357,58.0,2.0,2.0,1.0
3358,56.0,1.0,2.0,1.0
3359,65.0,1.0,1.0,1.0
3360,35.0,2.0,2.0,1.0
3361,0.0,2.0,,1.0
3362,54.0,2.0,2.0,1.0
3363,0.0,2.0,,1.0
3364,67.0,1.0,1.0,1.0
3365,16.0,1.0,,1.0
3366,64.0,2.0,2.0,1.0
3367,,2.0,,1.0
3368,22.0,1.0,2.0,2.0
3369,12.0,2.0,,1.0
3370,85.0,1.0,2.0,1.0
3371,7.0,1.0,,2.0
3372,64.0,1.0,2.0,2.0
3373,12.0,2.0,,1.0
3374,85.0,1.0,1.0,1.0
3375,8.0,2.0,,1.0
3376,23.0,2.0,2.0,1.0
3377,,1.0,,1.0
3378,9.0,1.0,,1.0
3379,1.0,2.0,,1.0
3380,66.0,2.0,2.0,1.0
3381,28.0,2.0,2.0,1.0
3382,74.0,1.0,1.0,1.0
3383,13.0,2.0,,1.0
3384,6.0,1.0,,1.0
3385,33.0,1.0,9.0,1.0
3386,57.0,1.0,2.0,2.0
3387,42.0,2.0,2.0,1.0
3388,41.0,2.0,2.0,1.0
3389,19.0,2.0,2.0,2.0
3390,12.0,1.0,,1.0
3391,12.0,1.0,,1.0
3392,11.0,2.0,,1.0
3393,19.0,1.0,2.0,1.0
3394,11.0,2.0,,1.0
3395,16.0,2.0,,1.0
3396,13.0,1.0,,1.0
3397,16.0,2.0,,1.0
3398,30.0,1.0,2.0,1.0
3399,6.0,1.0,,1.0
3400,68.0,2.0,2.0,1.0
3401,15.0,1.0,,1.0
3402,68.0,1.0,2.0,1.0
3403,62.0,2.0,2.0,1.0
3404,35.0,2.0,2.0,1.0
3405,15.0,2.0,,1.0
3406,27.0,2.0,2.0,1.0
3407,1.0,1.0,,1.0
3408,67.0,1.0,1.0,1.0
3409,28.0,1.0,2.0,2.0
3410,62.0,2.0,2.0,1.0
3411,1.0,2.0,,1.0
3412,66.0,1.0,2.0,1.0
3413,16.0,1.0,,1.0
3414,9.0,2.0,,1.0
3415,43.0,2.0,2.0,1.0
3416,13.0,2.0,,1.0
3417,37.0,2.0,2.0,2.0
3418,4.0,1.0,,1.0
3419,6.0,1.0,,1.0
3420,0.0,1.0,,1.0
3421,66.0,2.0,2.0,2.0
3422,13.0,1.0,,1.0
3423,61.0,2.0,2.0,1.0
3424,13.0,1.0,,1.0
3425,6.0,2.0,,1.0
3426,23.0,1.0,2.0,1.0
3427,6.0,1.0,,1.0
3428,15.0,2.0,,1.0
3429,,1.0,,1.0
3430,19.0,1.0,2.0,1.0
3431,5.0,1.0,,1.0
3432,27.0,1.0,2.0,1.0
3433,41.0,2.0,2.0,1.0
3434,12.0,2.0,,1.0
3435,11.0,1.0,,2.0
3436,63.0,2.0,2.0,2.0
3437,25.0,2.0,2.0,1.0
3438,42.0,1.0,1.0,1.0
3439,24.0,2.0,2.0,1.0
3440,19.0,2.0,2.0,1.0
3441,5.0,1.0,,1.0
3442,2.0,2.0,,2.0
3443,39.0,2.0,2.0,1.0
3444,22.0,1.0,2.0,1.0
3445,29.0,2.0,2.0,1.0
3446,47.0,1.0,1.0,1.0
3447,12.0,2.0,,1.0
3448,22.0,1.0,2.0,2.0
3449,21.0,2.0,2.0,1.0
3450,85.0,2.0,2.0,2.0
3451,4.0,2.0,,1.0
3452,19.0,2.0,2.0,2.0
3453,1.0,2.0,,1.0
3454,1.0,2.0,,1.0
3455,75.0,1.0,2.0,1.0
3456,19.0,2.0,2.0,1.0
3457,24.0,2.0,2.0,1.0
3458,21.0,2.0,2.0,1.0
3459,43.0,2.0,2.0,2.0
3460,16.0,1.0,,1.0
3461,19.0,1.0,2.0,1.0
3462,65.0,2.0,2.0,1.0
3463,17.0,2.0,2.0,1.0
3464,3.0,2.0,,1.0
3465,12.0,2.0,,1.0
3466,70.0,1.0,1.0,1.0
3467,13.0,2.0,,2.0
3468,14.0,2.0,,2.0
3469,64.0,2.0,2.0,1.0
3470,20.0,2.0,2.0,2.0
3471,12.0,2.0,,1.0
3472,19.0,2.0,2.0,2.0
3473,18.0,2.0,2.0,1.0
3474,18.0,1.0,2.0,1.0
3475,12.0,1.0,,1.0
3476,47.0,1.0,2.0,2.0
3477,16.0,2.0,,1.0
3478,51.0,1.0,1.0,1.0
3479,22.0,1.0,2.0,1.0
3480,19.0,2.0,2.0,1.0
3481,34.0,1.0,2.0,1.0
3482,69.0,2.0,2.0,1.0
3483,13.0,1.0,,1.0
3484,23.0,1.0,1.0,1.0
3485,6.0,1.0,,1.0
3486,15.0,1.0,,2.0
3487,5.0,2.0,,1.0
3488,4.0,2.0,,1.0
3489,70.0,2.0,2.0,1.0
3490,15.0,1.0,,1.0
3491,47.0,2.0,2.0,1.0
3492,81.0,1.0,1.0,1.0
3493,2.0,2.0,,1.0
3494,15.0,2.0,,1.0
3495,6.0,1.0,,2.0
3496,20.0,1.0,2.0,1.0
3497,12.0,2.0,,1.0
3498,43.0,1.0,2.0,1.0
3499,28.0,2.0,2.0,1.0
3500,14.0,1.0,,1.0
3501,5.0,2.0,,1.0
3502,16.0,1.0,,1.0
3503,12.0,2.0,,1.0
3504,79.0,2.0,2.0,1.0
3505,14.0,1.0,,1.0
3506,76.0,1.0,2.0,2.0
3507,13.0,2.0,,1.0
3508,14.0,1.0,,2.0
3509,40.0,2.0,2.0,2.0
3510,1.0,1.0,,1.0
3511,8.0,1.0,,1.0
3512,12.0,1.0,,1.0
3513,40.0,2.0,2.0,1.0
3514,80.0,1.0,1.0,1.0
3515,38.0,1.0,2.0,1.0
3516,43.0,1.0,1.0,1.0
3517,14.0,2.0,,1.0
3518,4.0,1.0,,1.0
3519,60.0,1.0,1.0,1.0
3520,13.0,2.0,,1.0
3521,79.0,1.0,1.0,1.0
3522,18.0,1.0,2.0,1.0
3523,61.0,2.0,2.0,1.0
3524,15.0,1.0,,1.0
3525,14.0,1.0,,1.0
3526,2.0,2.0,,1.0
3527,6.0,2.0,,1.0
3528,2.0,2.0,,1.0
3529,11.0,2.0,,1.0
3530,10.0,1.0,,1.0
3531,46.0,2.0,2.0,1.0
3532,0.0,1.0,,1.0
3533,10.0,1.0,,1.0
3534,1.0,2.0,,1.0
3535,60.0,1.0,2.0,2.0
3536,52.0,1.0,2.0,1.0
3537,4.0,1.0,,1.0
3538,71.0,1.0,2.0,1.0
3539,6.0,1.0,,1.0
3540,87.0,1.0,,1.0
3541,42.0,1.0,1.0,1.0
3542,10.0,1.0,,1.0
3543,2.0,2.0,,1.0
3544,17.0,1.0,2.0,1.0
3545,66.0,2.0,2.0,1.0
3546,19.0,2.0,2.0,1.0
3547,69.0,2.0,2.0,2.0
3548,64.0,1.0,1.0,1.0
3549,0.0,1.0,,1.0
3550,7.0,2.0,,1.0
3551,46.0,1.0,2.0,1.0
3552,68.0,1.0,2.0,2.0
3553,4.0,2.0,,1.0
3554,26.0,1.0,2.0,1.0
3555,9.0,1.0,,1.0
3556,18.0,1.0,2.0,1.0
3557,16.0,1.0,,2.0
3558,5.0,2.0,,1.0
3559,60.0,1.0,2.0,1.0
3560,11.0,1.0,,1.0
3561,11.0,2.0,,1.0
3562,14.0,2.0,,1.0
3563,19.0,1.0,2.0,1.0
3564,16.0,2.0,,1.0
3565,38.0,2.0,2.0,1.0
3566,67.0,2.0,2.0,1.0
3567,21.0,1.0,2.0,1.0
3568,17.0,2.0,2.0,1.0
3569,2.0,2.0,,1.0
3570,65.0,1.0,1.0,1.0
3571,3.0,1.0,,1.0
3572,26.0,1.0,1.0,1.0
3573,,1.0,,1.0
3574,,1.0,,1.0
3575,70.0,1.0,2.0,2.0
3576,3.0,2.0,,1.0
3577,1.0,1.0,,1.0
3578,20.0,1.0,2.0,2.0
3579,18.0,1.0,2.0,2.0
3580,60.0,1.0,1.0,1.0
3581,20.0,2.0,2.0,1.0
3582,11.0,2.0,,2.0
3583,71.0,1.0,1.0,1.0
3584,78.0,2.0,2.0,1.0
3585,1.0,2.0,,1.0
3586,0.0,1.0,,1.0
3587,2.0,1.0,,1.0
3588,22.0,1.0,2.0,1.0
3589,12.0,2.0,,1.0
3590,1.0,1.0,,1.0
3591,19.0,1.0,2.0,1.0
3592,40.0,1.0,1.0,1.0
3593,16.0,2.0,,1.0
3594,16.0,2.0,,2.0
3595,0.0,1.0,,1.0
3596,48.0,2.0,2.0,1.0
3597,65.0,1.0,1.0,1.0
3598,14.0,1.0,,1.0
3599,0.0,2.0,,1.0
3600,22.0,1.0,1.0,1.0
3601,0.0,1.0,,1.0
3602,4.0,1.0,,1.0
3603,4.0,1.0,,1.0
3604,,1.0,,1.0
3605,42.0,2.0,2.0,2.0
3606,43.0,2.0,2.0,1.0
3607,14.0,2.0,,1.0
3608,12.0,2.0,,1.0
3609,3.0,1.0,,1.0
3610,14.0,1.0,,1.0
3611,41.0,1.0,2.0,1.0
3612,0.0,2.0,,1.0
3613,14.0,1.0,,1.0
3614,62.0,2.0,2.0,2.0
3615,14.0,1.0,,1.0
3616,13.0,1.0,,1.0
3617,70.0,1.0,2.0,1.0
3618,73.0,1.0,2.0,1.0
3619,,2.0,,1.0
3620,,2.0,,1.0
3621,17.0,2.0,2.0,1.0
3622,11.0,2.0,,1.0
3623,8.0,2.0,,1.0
3624,65.0,1.0,2.0,1.0
3625,28.0,1.0,2.0,1.0
3626,36.0,1.0,1.0,1.0
3627,0.0,1.0,,1.0
3628,65.0,2.0,2.0,1.0
3629,9.0,2.0,,1.0
3630,3.0,1.0,,1.0
3631,21.0,2.0,2.0,2.0
3632,15.0,1.0,,1.0
3633,23.0,2.0,2.0,1.0
3634,24.0,2.0,2.0,1.0
3635,58.0,1.0,2.0,1.0
3636,9.0,1.0,,1.0
3637,85.0,1.0,1.0,1.0
3638,79.0,2.0,2.0,1.0
3639,20.0,1.0,2.0,1.0
3640,27.0,2.0,2.0,2.0
3641,12.0,1.0,,1.0
3642,7.0,2.0,,1.0
3643,,1.0,,1.0
3644,23.0,1.0,2.0,1.0
3645,28.0,2.0,2.0,1.0
3646,50.0,2.0,2.0,2.0
3647,0.0,1.0,,1.0
3648,19.0,1.0,2.0,1.0
3649,50.0,1.0,1.0,1.0
3650,7.0,2.0,,1.0
3651,8.0,2.0,,1.0
3652,66.0,1.0,1.0,1.0
3653,17.0,2.0,2.0,1.0
3654,69.0,1.0,1.0,1.0
3655,47.0,2.0,2.0,1.0
3656,39.0,1.0,1.0,1.0
3657,13.0,2.0,,1.0
3658,0.0,2.0,,1.0
3659,39.0,2.0,2.0,1.0
3660,83.0,2.0,2.0,1.0
3661,22.0,1.0,2.0,1.0
3662,2.0,2.0,,1.0
3663,80.0,2.0,2.0,1.0
3664,82.0,2.0,2.0,1.0
3665,8.0,1.0,,1.0
3666,4.0,1.0,,1.0
3667,12.0,2.0,,1.0
3668,79.0,2.0,2.0,1.0
3669,12.0,1.0,,1.0
3670,19.0,2.0,2.0,1.0
3671,85.0,1.0,2.0,1.0
3672,10.0,2.0,,1.0
3673,13.0,2.0,,1.0
3674,13.0,1.0,,1.0
3675,14.0,1.0,,1.0
3676,24.0,2.0,2.0,1.0
3677,36.0,2.0,2.0,1.0
3678,69.0,2.0,2.0,1.0
3679,15.0,2.0,,1.0
3680,19.0,1.0,2.0,1.0
3681,50.0,1.0,2.0,1.0
3682,17.0,2.0,2.0,1.0
3683,5.0,2.0,,1.0
3684,0.0,2.0,,1.0
3685,34.0,1.0,2.0,1.0
3686,61.0,1.0,1.0,1.0
3687,57.0,2.0,2.0,1.0
3688,35.0,1.0,2.0,1.0
3689,62.0,2.0,2.0,1.0
3690,69.0,1.0,2.0,1.0
3691,19.0,2.0,2.0,1.0
3692,18.0,1.0,2.0,1.0
3693,16.0,1.0,,1.0
3694,1.0,1.0,,1.0
3695,75.0,2.0,2.0,1.0
3696,1.0,1.0,,1.0
3697,21.0,1.0,2.0,1.0
3698,13.0,2.0,,1.0
3699,38.0,1.0,1.0,1.0
3700,0.0,2.0,,1.0
3701,13.0,2.0,,1.0
3702,58.0,2.0,2.0,1.0
3703,13.0,1.0,,1.0
3704,3.0,1.0,,1.0
3705,27.0,1.0,2.0,2.0
3706,6.0,1.0,,1.0
3707,17.0,2.0,2.0,1.0
3708,0.0,2.0,,1.0
3709,47.0,2.0,2.0,2.0
3710,16.0,1.0,,1.0
3711,66.0,1.0,2.0,1.0
3712,73.0,2.0,2.0,1.0
3713,-4.0,1.0,,1.0
3714,27.0,2.0,2.0,2.0
3715,25.0,2.0,2.0,1.0
3716,75.0,2.0,2.0,1.0
3717,16.0,2.0,,7.0
3718,67.0,2.0,2.0,1.0
3719,17.0,1.0,2.0,1.0
3720,29.0,2.0,2.0,1.0
3721,26.0,1.0,2.0,2.0
3722,23.0,2.0,2.0,2.0
3723,9.0,2.0,,1.0
3724,45.0,1.0,2.0,1.0
3725,35.0,2.0,2.0,1.0
3726,16.0,1.0,,1.0
3727,62.0,2.0,2.0,1.0
3728,8.0,2.0,,1.0
3729,43.0,1.0,1.0,1.0
3730,72.0,2.0,2.0,1.0
3731,2.0,2.0,,1.0
3732,21.0,2.0,2.0,2.0
3733,6.0,2.0,,1.0
3734,11.0,1.0,,1.0
3735,16.0,1.0,,1.0
3736,26.0,2.0,2.0,1.0
3737,,1.0,,1.0
3738,7.0,2.0,,2.0
3739,17.0,1.0,2.0,1.0
3740,43.0,1.0,2.0,2.0
3741,0.0,2.0,,1.0
3742,29.0,1.0,2.0,1.0
3743,76.0,2.0,2.0,2.0
3744,18.0,1.0,2.0,1.0
3745,85.0,2.0,2.0,1.0
3746,72.0,1.0,1.0,1.0
3747,38.0,2.0,2.0,1.0
3748,57.0,2.0,2.0,1.0
3749,85.0,2.0,2.0,1.0
3750,62.0,2.0,2.0,1.0
3751,27.0,2.0,2.0,2.0
3752,42.0,2.0,2.0,1.0
3753,84.0,2.0,2.0,1.0
3754,13.0,1.0,,2.0
3755,32.0,2.0,2.0,2.0
3756,57.0,1.0,1.0,1.0
3757,76.0,1.0,1.0,1.0
3758,18.0,1.0,2.0,1.0
3759,19.0,1.0,2.0,1.0
3760,36.0,2.0,2.0,1.0
3761,18.0,1.0,2.0,1.0
3762,18.0,2.0,2.0,1.0
3763,66.0,1.0,1.0,1.0
3764,12.0,1.0,,1.0
3765,1.0,1.0,,1.0
3766,12.0,1.0,,2.0
3767,13.0,1.0,,1.0
3768,13.0,1.0,,1.0
3769,80.0,2.0,2.0,1.0
3770,31.0,2.0,2.0,2.0
3771,17.0,2.0,2.0,2.0
3772,7.0,1.0,,1.0
3773,16.0,2.0,,1.0
3774,65.0,2.0,2.0,1.0
3775,1.0,2.0,,1.0
3776,12.0,2.0,,1.0
3777,19.0,1.0,2.0,1.0
3778,2.0,1.0,,1.0
3779,7.0,1.0,,1.0
3780,66.0,1.0,1.0,1.0
3781,1.0,2.0,,1.0
3782,0.0,1.0,,9.0
3783,2.0,2.0,,1.0
3784,6.0,1.0,,1.0
3785,56.0,1.0,1.0,1.0
3786,80.0,1.0,1.0,1.0
3787,18.0,1.0,2.0,1.0
3788,6.0,1.0,,1.0
3789,12.0,2.0,,1.0
3790,19.0,1.0,2.0,1.0
3791,18.0,2.0,2.0,1.0
3792,63.0,2.0,2.0,1.0
3793,25.0,2.0,2.0,1.0
3794,4.0,1.0,,1.0
3795,2.0,2.0,,1.0
3796,0.0,1.0,,1.0
3797,68.0,1.0,1.0,1.0
3798,75.0,1.0,1.0,1.0
3799,70.0,1.0,1.0,1.0
3800,7.0,1.0,,1.0
3801,18.0,1.0,2.0,1.0
3802,73.0,1.0,1.0,1.0
3803,2.0,1.0,,1.0
3804,65.0,2.0,2.0,1.0
3805,0.0,1.0,,1.0
3806,17.0,1.0,2.0,1.0
3807,40.0,1.0,2.0,1.0
3808,10.0,1.0,,1.0
3809,83.0,1.0,2.0,1.0
3810,15.0,1.0,,1.0
3811,,1.0,,1.0
3812,8.0,2.0,,1.0
3813,10.0,2.0,,1.0
3814,76.0,2.0,2.0,1.0
3815,44.0,2.0,2.0,1.0
3816,54.0,1.0,1.0,1.0
3817,14.0,2.0,,1.0
3818,24.0,2.0,2.0,1.0
3819,21.0,2.0,2.0,1.0
3820,45.0,2.0,2.0,2.0
3821,6.0,2.0,,1.0
3822,1.0,1.0,,1.0
3823,4.0,1.0,,1.0
3824,27.0,2.0,2.0,1.0
3825,35.0,2.0,2.0,2.0
3826,16.0,2.0,,1.0
3827,35.0,1.0,2.0,1.0
3828,13.0,2.0,,1.0
3829,85.0,2.0,2.0,1.0
3830,17.0,2.0,2.0,2.0
3831,10.0,2.0,,1.0
3832,10.0,1.0,,1.0
3833,12.0,2.0,,1.0
3834,13.0,2.0,,1.0
3835,34.0,1.0,2.0,1.0
3836,0.0,2.0,,1.0
3837,13.0,1.0,,1.0
3838,15.0,1.0,,1.0
3839,25.0,2.0,2.0,1.0
3840,57.0,1.0,2.0,1.0
3841,37.0,1.0,1.0,1.0
3842,12.0,1.0,,1.0
3843,18.0,1.0,2.0,1.0
3844,11.0,1.0,,1.0
3845,76.0,1.0,2.0,2.0
3846,12.0,2.0,,1.0
3847,10.0,2.0,,1.0
3848,53.0,2.0,2.0,2.0
3849,85.0,2.0,2.0,1.0
3850,1.0,1.0,,1.0
3851,3.0,1.0,,1.0
3852,47.0,1.0,2.0,1.0
3853,13.0,1.0,,1.0
3854,21.0,2.0,2.0,1.0
3855,2.0,1.0,,1.0
3856,39.0,2.0,2.0,1.0
3857,14.0,1.0,,1.0
3858,33.0,2.0,2.0,1.0
3859,14.0,2.0,,1.0
3860,5.0,1.0,,1.0
3861,14.0,2.0,,1.0
3862,39.0,2.0,2.0,1.0
3863,,1.0,,1.0
3864,15.0,1.0,,1.0
3865,17.0,2.0,2.0,1.0
3866,19.0,2.0,2.0,2.0
3867,10.0,1.0,,1.0
3868,18.0,2.0,2.0,1.0
3869,11.0,1.0,,1.0
3870,62.0,1.0,1.0,1.0
3871,3.0,1.0,,1.0
3872,13.0,1.0,,1.0
3873,0.0,2.0,,1.0
3874,6.0,1.0,,2.0
3875,11.0,1.0,,1.0
3876,13.0,1.0,,1.0
3877,11.0,2.0,,1.0
3878,45.0,2.0,2.0,1.0
3879,4.0,2.0,,1.0
3880,65.0,2.0,2.0,1.0
3881,17.0,2.0,2.0,1.0
3882,85.0,1.0,1.0,1.0
3883,0.0,2.0,,1.0
3884,57.0,2.0,2.0,1.0
3885,4.0,2.0,,1.0
3886,66.0,1.0,1.0,1.0
3887,2.0,2.0,,1.0
3888,62.0,1.0,2.0,1.0
3889,83.0,1.0,2.0,1.0
3890,71.0,2.0,2.0,1.0
3891,14.0,2.0,,1.0
3892,66.0,1.0,2.0,1.0
3893,51.0,1.0,2.0,1.0
3894,61.0,2.0,2.0,1.0
3895,2.0,1.0,,2.0
3896,1.0,2.0,,1.0
3897,63.0,2.0,2.0,2.0
3898,6.0,2.0,,1.0
